2018-01-25 08:42:19.217 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_24.gmfgraph
2018-01-25 08:42:19.217 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (388 of 1683): svn2github/OpenDDS
2018-01-25 08:42:19.787 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/FACE/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:19.787 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_25.gmfgraph
2018-01-25 08:42:19.787 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (389 of 1683): svn2github/OpenDDS
2018-01-25 08:42:20.331 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/sbir_transport/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:20.331 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_26.gmfgraph
2018-01-25 08:42:20.331 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (390 of 1683): svn2github/OpenDDS
2018-01-25 08:42:21.023 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/recorder/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:21.023 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_27.gmfgraph
2018-01-25 08:42:21.023 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (391 of 1683): svn2github/OpenDDS
2018-01-25 08:42:21.586 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/RTPS/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:21.586 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_28.gmfgraph
2018-01-25 08:42:21.586 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (392 of 1683): svn2github/OpenDDS
2018-01-25 08:42:22.158 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/RTPS_fragmentation/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:22.158 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_29.gmfgraph
2018-01-25 08:42:22.158 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (393 of 1683): svn2github/OpenDDS
2018-01-25 08:42:22.733 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/DDS-3.0.1/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:22.733 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_30.gmfgraph
2018-01-25 08:42:22.733 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (394 of 1683): svn2github/OpenDDS
2018-01-25 08:42:23.330 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/DataSampleList_split/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:23.330 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_31.gmfgraph
2018-01-25 08:42:23.330 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (395 of 1683): svn2github/OpenDDS
2018-01-25 08:42:23.902 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/trunk/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:23.902 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_32.gmfgraph
2018-01-25 08:42:23.902 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (396 of 1683): svn2github/OpenDDS
2018-01-25 08:42:24.740 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/model_with_global_datalib/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:24.740 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_33.gmfgraph
2018-01-25 08:42:24.740 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (397 of 1683): svn2github/OpenDDS
2018-01-25 08:42:25.309 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/modeling_using_gmf_3.1/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:25.309 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_34.gmfgraph
2018-01-25 08:42:25.309 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (398 of 1683): svn2github/OpenDDS
2018-01-25 08:42:25.879 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/durablehistory/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:25.879 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_35.gmfgraph
2018-01-25 08:42:25.879 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (399 of 1683): svn2github/OpenDDS
2018-01-25 08:42:26.463 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/elac/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:26.463 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_36.gmfgraph
2018-01-25 08:42:26.463 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (400 of 1683): svn2github/OpenDDS
2018-01-25 08:42:28.042 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/interop_demo/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:28.042 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_37.gmfgraph
2018-01-25 08:42:28.042 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (401 of 1683): svn2github/OpenDDS
2018-01-25 08:42:28.619 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/irdisco_temp/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:28.619 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_38.gmfgraph
2018-01-25 08:42:28.619 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (402 of 1683): svn2github/OpenDDS
2018-01-25 08:42:29.156 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/mitza_temp_rtps/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:29.156 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_39.gmfgraph
2018-01-25 08:42:29.156 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (403 of 1683): svn2github/OpenDDS
2018-01-25 08:42:30.262 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/objectcomputing/OpenDDS/d76891f41ca4c88eea5936aed64a7b1d199aa157/tools/modeling/plugins/org.opendds.modeling.gmf/diagrams/DataLib.gmfgraph
2018-01-25 08:42:30.262 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/DataLib_40.gmfgraph
2018-01-25 08:42:30.262 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (404 of 1683): objectcomputing/OpenDDS
2018-01-25 08:42:30.852 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/eclipse/gmf-tooling/14ed41c5e22a4e8e3906a6b9fcc07612c6f66f0b/test-examples/affixed/org.eclipse.gmf.tooling.examples.affixednode/model/affixednode.gmfgraph
2018-01-25 08:42:30.852 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/affixednode.gmfgraph
2018-01-25 08:42:30.852 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (405 of 1683): eclipse/gmf-tooling
2018-01-25 08:42:31.468 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/marook/eclipsediagramtools/056602f71bc7d3b32b6215998fe318e51d07003c/workspaces/edt/edt.arch.model/model/arch.gmfgraph
2018-01-25 08:42:31.468 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/arch.gmfgraph
2018-01-25 08:42:31.468 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (406 of 1683): marook/eclipsediagramtools
2018-01-25 08:42:32.227 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/AGSNeditor/development/b47be86bb8da40b27246b05788f574f8c75f9465/AGSN_sourcecode/AGSN/model/AGSN.gmfgraph
2018-01-25 08:42:32.227 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/AGSN_1.gmfgraph
2018-01-25 08:42:32.227 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (407 of 1683): AGSNeditor/development
2018-01-25 08:42:32.712 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/kit-sdq/SoMoX-JaMoPP/3275884c82c0f136aaeb9680249302e20488939b/bundles/org.palladiosimulator.pcm.modified/model/gmfmodels/allocation/allocation.gmfgraph
2018-01-25 08:42:32.712 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/allocation_3.gmfgraph
2018-01-25 08:42:32.712 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (408 of 1683): kit-sdq/SoMoX-JaMoPP
2018-01-25 08:42:33.180 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/spbu-se/pldoctoolkit/aff042e1124f597f82cc3187db72a03925108399/graph-doc/model/model.gmfgraph
2018-01-25 08:42:33.180 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/model_5.gmfgraph
2018-01-25 08:42:33.180 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (409 of 1683): spbu-se/pldoctoolkit
2018-01-25 08:42:33.662 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/DylanYu/CAMan/eafdf8ef5eaf397edfb40037b0709ef84709e4cb/Hadoop/OSModel/model/OSModel.gmfgraph
2018-01-25 08:42:33.662 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/OSModel.gmfgraph
2018-01-25 08:42:33.662 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (410 of 1683): DylanYu/CAMan
2018-01-25 08:42:34.443 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/DylanYu/CAMan/eafdf8ef5eaf397edfb40037b0709ef84709e4cb/Hadoop_Extend1/OSModel/model/OSModel.gmfgraph
2018-01-25 08:42:34.443 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/OSModel_1.gmfgraph
2018-01-25 08:42:34.443 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (411 of 1683): DylanYu/CAMan
2018-01-25 08:42:34.936 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/DylanYu/CAMan/eafdf8ef5eaf397edfb40037b0709ef84709e4cb/Hadoop_Extend2/OSModel/model/OSModel.gmfgraph
2018-01-25 08:42:34.936 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/OSModel_2.gmfgraph
2018-01-25 08:42:34.936 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (412 of 1683): DylanYu/CAMan
2018-01-25 08:42:35.384 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/DylanYu/CAMan/eafdf8ef5eaf397edfb40037b0709ef84709e4cb/Hadoop_Extend3/OSModel/model/OSModel.gmfgraph
2018-01-25 08:42:35.384 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/OSModel_3.gmfgraph
2018-01-25 08:42:35.384 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (413 of 1683): DylanYu/CAMan
2018-01-25 08:42:35.906 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/DylanYu/CAMan/eafdf8ef5eaf397edfb40037b0709ef84709e4cb/Hadoop_ExtendHBase/OSModel/model/OSModel.gmfgraph
2018-01-25 08:42:35.906 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/OSModel_4.gmfgraph
2018-01-25 08:42:35.906 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (414 of 1683): DylanYu/CAMan
2018-01-25 08:42:36.373 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/konradb3/control-modeler/bae75e1d8667118cad0fc29a58d06dfdbae8a1be/robmod/model/robmod.gmfgraph
2018-01-25 08:42:36.373 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/robmod.gmfgraph
2018-01-25 08:42:36.373 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (415 of 1683): konradb3/control-modeler
2018-01-25 08:42:36.929 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/tags/ModelingSDK-1.0.0/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:36.929 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram.gmfgraph
2018-01-25 08:42:36.929 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (416 of 1683): svn2github/OpenDDS
2018-01-25 08:42:37.481 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/tags/ModelingSDK-1.0.1/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:37.481 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_1.gmfgraph
2018-01-25 08:42:37.481 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (417 of 1683): svn2github/OpenDDS
2018-01-25 08:42:38.064 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/tags/ModelingSDK_3_0_1_20111229/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:38.064 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_2.gmfgraph
2018-01-25 08:42:38.064 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (418 of 1683): svn2github/OpenDDS
2018-01-25 08:42:38.610 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/tags/RTPS_merge_1/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:38.610 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_3.gmfgraph
2018-01-25 08:42:38.610 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (419 of 1683): svn2github/OpenDDS
2018-01-25 08:42:39.181 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/recorder/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:39.181 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_4.gmfgraph
2018-01-25 08:42:39.181 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (420 of 1683): svn2github/OpenDDS
2018-01-25 08:42:39.733 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/tags/DDS-3.4/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:39.733 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_5.gmfgraph
2018-01-25 08:42:39.733 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (421 of 1683): svn2github/OpenDDS
2018-01-25 08:42:40.305 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/tags/DDS-3.5.1/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:40.305 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_6.gmfgraph
2018-01-25 08:42:40.305 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (422 of 1683): svn2github/OpenDDS
2018-01-25 08:42:40.857 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/tags/DDS-3.5/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:40.858 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_7.gmfgraph
2018-01-25 08:42:40.858 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (423 of 1683): svn2github/OpenDDS
2018-01-25 08:42:41.432 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/writerlocks/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:41.432 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_8.gmfgraph
2018-01-25 08:42:41.432 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (424 of 1683): svn2github/OpenDDS
2018-01-25 08:42:43.109 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/writerlocks_2/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:43.109 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_9.gmfgraph
2018-01-25 08:42:43.109 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (425 of 1683): svn2github/OpenDDS
2018-01-25 08:42:43.757 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/RT13927/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:43.757 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_10.gmfgraph
2018-01-25 08:42:43.757 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (426 of 1683): svn2github/OpenDDS
2018-01-25 08:42:44.642 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/DDS-2.3-RT14855-1/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:44.642 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_11.gmfgraph
2018-01-25 08:42:44.643 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (427 of 1683): svn2github/OpenDDS
2018-01-25 08:42:45.216 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/RTPS/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:45.216 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_12.gmfgraph
2018-01-25 08:42:45.216 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (428 of 1683): svn2github/OpenDDS
2018-01-25 08:42:45.780 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/RTPS_durability_fix/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:45.780 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_13.gmfgraph
2018-01-25 08:42:45.780 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (429 of 1683): svn2github/OpenDDS
2018-01-25 08:42:46.371 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/RTPS_fragmentation/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:46.371 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_14.gmfgraph
2018-01-25 08:42:46.371 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (430 of 1683): svn2github/OpenDDS
2018-01-25 08:42:46.947 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/sbir_transport/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
2018-01-25 08:42:46.947 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - TO: data-gmf/search/componentDiagram_15.gmfgraph
2018-01-25 08:42:46.947 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - ADDED (431 of 1683): svn2github/OpenDDS
2018-01-25 08:42:47.497 [main] INFO  org.epsilonlabs.rescli.evaluation.GithubRepoSearchRunner - Downloaded file https://raw.githubusercontent.com/svn2github/OpenDDS/16a858faf0d3b33af61d65b9833722f19dc62112/branches/temp_orb_refactor/tools/modeling/plugins/org.opendds.modeling.graphics/diagrams/componentDiagram.gmfgraph
